Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
0.876066,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.886153,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.896211,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.906298,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.916357,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.926414,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.936473,0.197754,2.03248,2.90589,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-4,-36
0.94653,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.956618,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.966674,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.976764,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.986846,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
0.996933,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.00699,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.01705,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.0271,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.03716,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.0472,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.05728,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.06734,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
1.07743,0.181275,1.93909,2.9004,11200.1,4721.72,4867.39,2.38953,-1.43921,-1.75782,0.455934,0,0,-223,-5,-36
