Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
1.62178,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.63187,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.64195,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.65204,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.66209,-0.00549318,0,0.0769045,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.67218,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.68227,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.69236,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.70245,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.71253,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.72262,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.73268,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.74276,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.75285,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.76291,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.77296,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.78302,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.7931,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.80316,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.81324,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.82333,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.83341,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
