Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
0.745146,1.14807,-2.24671,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-30,-3,-19
0.755203,1.14258,-2.26319,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-57,-3,-19
0.765258,1.12061,-2.10938,-2.02149,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-33,-3,-19
0.775314,1.11512,-2.21375,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-33,-2,-19
0.785398,1.11512,-2.21924,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-36,-3,-19
0.795492,1.14807,-2.15333,-2.06543,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-34,-2,-19
0.805574,1.12061,-2.10938,-2.02149,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-32,-2,-19
0.81563,1.12061,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-34,-3,-19
0.825722,1.11512,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-64,-2,-19
0.835809,1.1261,-2.11487,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-37,-3,-19
0.845889,1.12061,-2.11487,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-64,-2,-19
0.855944,1.12061,-2.12037,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-36,-2,-19
0.866001,1.12061,-2.11487,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-41,-3,-19
0.876055,1.14258,-2.26319,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-39,-2,-19
0.886155,1.11512,-2.19727,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-42,-3,-19
0.896243,1.12061,-2.11487,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-67,-2,-19
0.906302,1.12061,-2.11487,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-44,-3,-19
0.916361,1.1261,-2.12586,-2.11487,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-69,-2,-19
0.926417,1.11512,-2.21375,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-41,-2,-19
0.936474,1.11512,-2.21924,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-44,-2,-19
0.946533,1.12061,-2.10938,-2.02149,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-45,-2,-19
0.956589,1.14258,-2.26319,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-71,-2,-19
0.966646,1.12061,-2.12037,-2.02149,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-43,-3,-19
0.976734,1.09314,-2.16981,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-45,-2,-19
0.986835,1.14258,-2.24671,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-74,-2,-19
0.996917,1.11512,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-47,-2,-19
1.00697,1.12061,-2.10938,-2.02149,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-48,-3,-19
1.01703,1.1261,-2.11487,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-50,-2,-19
1.02709,1.11512,-2.21924,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-79,-2,-19
1.03711,1.12061,-2.12037,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-78,-2,-19
1.04716,1.14807,-2.15882,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-52,-2,-19
1.05722,1.1261,-2.11487,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-80,-2,-19
1.0673,1.1261,-2.11487,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-81,-3,-19
1.07735,1.1261,-2.11487,-2.03248,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-54,-2,-19
1.08741,1.14258,-2.26319,-2.07642,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-52,-3,-19
1.09747,1.11512,-2.21375,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-79,-3,-19
1.10753,1.11512,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-55,-3,-19
1.11758,1.11512,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-56,-2,-19
1.12764,1.14807,-2.26319,-2.07093,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-57,-3,-19
1.1377,1.12061,-2.21924,-2.03797,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.351563,0,0,-85,-3,-19
1.14776,1.09314,-2.15882,-2.07093,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-60,-3,-19
1.15785,1.11512,-2.19727,-2.02698,7361.08,1019.75,308.497,-2.20276,0.252686,0.10437,0.302125,0,0,-59,-3,-19
